image,image_id,category_id,class_name,bbox,area_group
000000089556.jpg,89556,3,car,"[362.81, 136.79, 386.99, 145.20999999999998]",small
000000089556.jpg,89556,3,car,"[587.25, 142.9, 630.58, 186.43]",small
000000089556.jpg,89556,3,car,"[1.13, 166.02, 297.04, 386.26]",large
000000089556.jpg,89556,3,car,"[250.96, 143.58, 282.3, 189.24]",small
000000089556.jpg,89556,8,truck,"[321.15, 127.77, 627.64, 328.29]",large
000000089556.jpg,89556,8,truck,"[1.3, 139.33, 78.67999999999999, 194.53000000000003]",medium
000000089556.jpg,89556,3,car,"[136.13, 138.0, 179.13, 150.99]",small
000000089556.jpg,89556,8,truck,"[255.76, 143.23, 369.06, 196.2]",medium
000000093717.jpg,93717,41,skateboard,"[372.02, 267.24, 494.09, 325.39]",small
000000093717.jpg,93717,1,person,"[208.33, 52.64, 468.90999999999997, 325.13]",large
000000093717.jpg,93717,1,person,"[532.21, 165.74, 589.75, 330.23]",medium
000000093717.jpg,93717,1,person,"[209.23, 247.34, 254.12, 311.46000000000004]",small
000000093717.jpg,93717,1,person,"[217.58, 344.1, 264.28000000000003, 405.15000000000003]",medium
000000093717.jpg,93717,1,person,"[243.43, 275.87, 260.37, 313.73]",small
000000093717.jpg,93717,1,person,"[167.17, 335.0, 183.92, 374.08]",small
000000093717.jpg,93717,1,person,"[115.15, 311.63, 164.04000000000002, 379.49]",small
000000093717.jpg,93717,1,person,"[9.29, 334.64, 72.78, 396.63]",medium
000000093717.jpg,93717,1,person,"[574.03, 220.33, 633.88, 316.65]",medium
000000093717.jpg,93717,41,skateboard,"[133.49, 362.42, 164.9, 380.31]",small
000000093717.jpg,93717,41,skateboard,"[48.79, 380.9, 76.52, 398.17999999999995]",small
000000093717.jpg,93717,41,skateboard,"[216.86, 300.47, 243.45000000000002, 312.86]",small
000000093717.jpg,93717,41,skateboard,"[222.44, 390.36, 249.26999999999998, 409.12]",small
000000093717.jpg,93717,1,person,"[253.62, 369.16, 265.74, 404.71000000000004]",small
000000093717.jpg,93717,2,bicycle,"[508.3, 295.05, 542.08, 331.06]",small
000000093717.jpg,93717,2,bicycle,"[485.09, 290.91, 638.81, 336.91]",medium
000000093717.jpg,93717,2,bicycle,"[83.14, 364.79, 112.28, 385.57000000000005]",small
000000093717.jpg,93717,2,bicycle,"[238.41, 298.35, 265.63, 314.15000000000003]",small
000000093717.jpg,93717,1,person,"[87.04, 344.4, 105.12, 379.65]",small
000000093717.jpg,93717,1,person,"[103.4, 357.55, 111.0, 372.52000000000004]",small
000000093717.jpg,93717,41,skateboard,"[48.66, 173.76, 55.059999999999995, 180.42999999999998]",small
000000094751.jpg,94751,3,car,"[313.05, 274.0, 372.0, 310.08]",medium
000000094751.jpg,94751,10,traffic light,"[109.59, 83.79, 147.68, 158.56]",medium
000000094751.jpg,94751,1,person,"[66.58, 252.61, 76.99, 269.26]",small
000000094751.jpg,94751,1,person,"[107.49, 253.27, 114.53, 268.65000000000003]",small
000000094751.jpg,94751,1,person,"[200.83, 253.7, 207.37, 267.34]",small
000000094751.jpg,94751,1,person,"[247.51, 251.73, 255.09, 260.15999999999997]",small
000000094751.jpg,94751,1,person,"[75.22, 252.52, 81.44, 267.02]",small
000000094751.jpg,94751,1,person,"[56.55, 254.69, 63.81999999999999, 268.95]",small
000000094751.jpg,94751,15,bench,"[247.97, 276.52, 299.64, 282.21999999999997]",small
000000094751.jpg,94751,1,person,"[96.65, 253.07, 105.71000000000001, 266.26]",small
000000094751.jpg,94751,3,car,"[132.5, 265.68, 167.22, 287.69]",small
000000094751.jpg,94751,10,traffic light,"[1.02, 224.07, 12.91, 247.20999999999998]",small
000000094751.jpg,94751,10,traffic light,"[218.15, 231.14, 227.31, 250.82999999999998]",small
000000094751.jpg,94751,1,person,"[309.57, 271.97, 318.45, 283.95000000000005]",small
000000094751.jpg,94751,1,person,"[237.07, 250.13, 246.48, 259.12]",small
000000094751.jpg,94751,1,person,"[272.97, 251.74, 279.15000000000003, 264.3]",small
000000094751.jpg,94751,1,person,"[177.98, 254.32, 182.17999999999998, 268.18]",small
000000098287.jpg,98287,1,person,"[163.59, 254.47, 215.25, 370.7]",medium
000000098287.jpg,98287,1,person,"[218.51, 252.45, 235.87, 279.14]",small
000000098287.jpg,98287,1,person,"[236.23, 251.8, 258.84, 288.86]",small
000000098287.jpg,98287,1,person,"[379.77, 253.84, 397.19, 300.92]",small
000000098287.jpg,98287,1,person,"[114.5, 236.67, 134.88, 314.79999999999995]",small
000000098287.jpg,98287,1,person,"[269.1, 253.18, 285.17, 279.06]",small
000000098287.jpg,98287,1,person,"[390.88, 253.0, 399.4, 276.57]",small
000000098287.jpg,98287,1,person,"[204.78, 254.74, 226.89, 280.99]",small
000000098287.jpg,98287,1,person,"[283.33, 247.72, 290.15, 278.32]",small
000000098287.jpg,98287,40,baseball glove,"[81.4, 300.21, 97.62, 315.71999999999997]",small
000000098287.jpg,98287,1,person,"[23.81, 279.47, 83.0, 378.27000000000004]",medium
000000098287.jpg,98287,1,person,"[79.13, 251.91, 97.03999999999999, 317.48]",small
000000098287.jpg,98287,39,baseball bat,"[163.26, 234.7, 177.89, 282.96]",small
000000098287.jpg,98287,1,person,"[0.0, 235.97, 25.1, 366.64]",medium
000000098287.jpg,98287,1,person,"[361.13, 261.56, 366.03, 282.14]",small
000000098287.jpg,98287,15,bench,"[249.88, 284.98, 289.35, 289.20000000000005]",small
000000098392.jpg,98392,85,clock,"[217.72, 131.33, 267.45, 180.46]",medium
000000098392.jpg,98392,3,car,"[244.19, 516.38, 480.0, 640.0]",large
000000098392.jpg,98392,3,car,"[67.14, 531.23, 101.00999999999999, 570.88]",small
000000098392.jpg,98392,3,car,"[11.24, 534.74, 54.260000000000005, 568.64]",small
000000098392.jpg,98392,3,car,"[350.84, 522.95, 479.52, 585.09]",medium
000000098392.jpg,98392,3,car,"[451.02, 505.72, 480.0, 547.34]",small
000000098392.jpg,98392,3,car,"[38.76, 532.46, 82.9, 565.4300000000001]",small
000000098392.jpg,98392,6,bus,"[270.38, 341.21, 480.0, 585.71]",large
000000098392.jpg,98392,1,person,"[326.33, 379.08, 358.59999999999997, 402.86]",small
000000098392.jpg,98392,1,person,"[8.26, 524.34, 20.119999999999997, 567.13]",small
000000098392.jpg,98392,1,person,"[301.38, 488.42, 320.57, 508.82]",small
000000100274.jpg,100274,7,train,"[488.55, 145.7, 528.94, 194.75]",medium
000000100274.jpg,100274,7,train,"[266.06, 101.84, 379.92, 424.0]",large
000000100274.jpg,100274,3,car,"[91.57, 169.76, 110.85999999999999, 184.07999999999998]",small
000000100274.jpg,100274,3,car,"[107.35, 166.48, 117.25999999999999, 179.12]",small
000000100274.jpg,100274,3,car,"[173.14, 205.49, 230.75, 225.21]",small
000000100274.jpg,100274,8,truck,"[162.19, 215.78, 231.98000000000002, 239.17000000000002]",medium
000000100274.jpg,100274,8,truck,"[90.22, 138.74, 117.53999999999999, 154.84]",small
000000100274.jpg,100274,8,truck,"[83.96, 136.6, 107.92999999999999, 151.98]",small
000000100274.jpg,100274,3,car,"[0.0, 180.83, 13.5, 195.24]",small
000000100723.jpg,100723,13,stop sign,"[205.79, 42.65, 329.26, 162.38]",large
000000100723.jpg,100723,31,handbag,"[68.54, 115.34, 75.55000000000001, 141.57]",small
000000100723.jpg,100723,1,person,"[256.5, 111.38, 342.0, 253.12]",medium
000000100723.jpg,100723,1,person,"[200.55, 181.09, 333.0, 329.26]",large
000000100723.jpg,100723,1,person,"[335.94, 72.93, 364.61, 178.77]",medium
000000100723.jpg,100723,1,person,"[3.55, 192.38, 153.82000000000002, 332.0]",large
000000100723.jpg,100723,1,person,"[378.3, 188.24, 470.85, 332.0]",large
000000100723.jpg,100723,1,person,"[201.73, 142.7, 257.59999999999997, 278.53999999999996]",medium
000000100723.jpg,100723,1,person,"[465.42, 9.51, 493.35, 44.32]",small
000000100723.jpg,100723,1,person,"[114.33, 48.44, 142.36, 134.95999999999998]",small
000000100723.jpg,100723,1,person,"[109.95, 167.68, 198.7, 329.47]",medium
000000100723.jpg,100723,1,person,"[55.85, 141.32, 93.71000000000001, 179.99]",medium
000000100723.jpg,100723,1,person,"[7.46, 106.34, 44.17, 283.71000000000004]",medium
000000100723.jpg,100723,27,backpack,"[361.6, 230.4, 402.11, 303.44]",small
000000100723.jpg,100723,27,backpack,"[389.62, 141.1, 429.43, 174.1]",small
000000100723.jpg,100723,1,person,"[45.73, 60.18, 72.69999999999999, 83.72]",small
000000100723.jpg,100723,1,person,"[57.79, 83.64, 114.53, 179.91]",medium
000000103548.jpg,103548,20,sheep,"[472.94, 233.6, 510.15, 268.19]",small
000000103548.jpg,103548,20,sheep,"[379.51, 235.63, 400.98, 259.44]",small
000000103548.jpg,103548,20,sheep,"[306.32, 220.32, 338.71, 248.45]",small
000000103548.jpg,103548,20,sheep,"[247.18, 224.07, 272.8, 252.62]",small
000000103548.jpg,103548,20,sheep,"[204.08, 222.51, 237.63, 250.51]",small
000000103548.jpg,103548,20,sheep,"[405.21, 236.81, 437.87, 260.76]",small
000000103548.jpg,103548,20,sheep,"[334.27, 226.53, 369.02, 257.25]",small
000000103548.jpg,103548,20,sheep,"[174.58, 220.88, 200.68, 248.59]",small
000000103548.jpg,103548,20,sheep,"[231.06, 215.69, 255.04, 244.01]",small
000000103548.jpg,103548,20,sheep,"[285.63, 216.33, 307.3, 244.22000000000003]",small
000000103548.jpg,103548,20,sheep,"[394.71, 221.27, 424.67999999999995, 232.79000000000002]",small
000000103548.jpg,103548,20,sheep,"[450.31, 224.76, 489.57, 259.64]",small
000000103548.jpg,103548,1,person,"[538.54, 207.98, 566.1899999999999, 297.84]",medium
000000103548.jpg,103548,20,sheep,"[574.43, 231.64, 622.53, 265.03999999999996]",small
000000103548.jpg,103548,20,sheep,"[459.53, 226.15, 502.62, 258.35]",small
000000103548.jpg,103548,20,sheep,"[411.21, 228.67, 455.33, 259.27]",small
000000103548.jpg,103548,20,sheep,"[394.16, 230.0, 413.63, 256.02]",small
000000103548.jpg,103548,20,sheep,"[165.34, 211.18, 188.81, 235.67000000000002]",small
000000103548.jpg,103548,20,sheep,"[349.88, 209.58, 373.37, 220.25]",small
000000107226.jpg,107226,18,dog,"[146.56, 290.11, 253.57, 496.48]",large
000000107226.jpg,107226,18,dog,"[57.81, 283.53, 156.9, 512.0]",large
000000107226.jpg,107226,18,dog,"[1.38, 360.6, 77.08, 589.08]",large
000000107226.jpg,107226,1,person,"[346.09, 76.86, 480.0, 365.19]",large
000000107226.jpg,107226,1,person,"[11.12, 155.31, 53.8, 217.21]",medium
000000107226.jpg,107226,1,person,"[137.28, 131.14, 308.45, 342.29999999999995]",large
000000107226.jpg,107226,28,umbrella,"[0.52, 33.67, 208.31, 109.37]",medium
000000107226.jpg,107226,28,umbrella,"[85.01, 78.94, 258.89, 127.69]",medium
000000107226.jpg,107226,28,umbrella,"[311.59, 105.55, 408.21999999999997, 142.97]",medium
000000107226.jpg,107226,28,umbrella,"[217.11, 129.51, 299.90000000000003, 155.17]",small
000000107226.jpg,107226,1,person,"[232.64, 127.44, 272.91999999999996, 165.72]",small
000000107226.jpg,107226,1,person,"[326.27, 133.53, 350.04999999999995, 212.71]",medium
000000107226.jpg,107226,1,person,"[35.4, 148.56, 83.28999999999999, 215.45]",medium
000000107226.jpg,107226,1,person,"[103.32, 124.96, 161.53, 240.82999999999998]",medium
000000107226.jpg,107226,1,person,"[267.23, 137.74, 331.33000000000004, 325.99]",medium
000000107226.jpg,107226,2,bicycle,"[386.55, 253.65, 479.77, 490.53999999999996]",medium
000000107226.jpg,107226,1,person,"[344.23, 141.4, 370.49, 202.3]",small
000000107226.jpg,107226,1,person,"[63.62, 111.22, 122.78, 216.89]",medium
000000107851.jpg,107851,1,person,"[391.48, 239.06, 404.45000000000005, 254.04]",small
000000107851.jpg,107851,1,person,"[225.05, 236.0, 232.70000000000002, 248.71]",small
000000107851.jpg,107851,1,person,"[317.18, 240.18, 362.1, 323.26]",medium
000000107851.jpg,107851,1,person,"[398.25, 251.49, 413.28, 284.92]",small
000000107851.jpg,107851,22,elephant,"[301.86, 292.03, 404.68, 467.63]",large
000000107851.jpg,107851,22,elephant,"[401.3, 299.14, 434.37, 386.13]",medium
000000107851.jpg,107851,22,elephant,"[212.33, 249.2, 257.65000000000003, 287.09]",medium
000000107851.jpg,107851,22,elephant,"[4.28, 254.4, 62.06, 303.77]",medium
000000107851.jpg,107851,1,person,"[241.34, 240.03, 248.01, 257.82]",small
000000107851.jpg,107851,1,person,"[357.47, 240.54, 406.52000000000004, 331.21]",medium
000000107851.jpg,107851,1,person,"[216.24, 233.68, 227.19, 251.88]",small
000000107851.jpg,107851,1,person,"[37.51, 227.14, 62.44, 266.88]",small
000000107851.jpg,107851,1,person,"[16.33, 228.51, 31.11, 260.46]",small
000000107851.jpg,107851,1,person,"[30.39, 229.92, 41.57, 250.13]",small
000000107851.jpg,107851,1,person,"[414.14, 255.63, 436.82, 301.46]",small
000000107851.jpg,107851,1,person,"[408.28, 252.63, 419.73999999999995, 269.81]",small
000000107851.jpg,107851,1,person,"[231.36, 234.32, 240.0, 251.39]",small
000000108503.jpg,108503,1,person,"[330.58, 326.71, 356.78999999999996, 398.36]",small
000000108503.jpg,108503,1,person,"[361.42, 330.96, 390.63, 400.14]",small
000000108503.jpg,108503,1,person,"[575.46, 206.26, 584.96, 214.48999999999998]",small
000000108503.jpg,108503,42,surfboard,"[315.85, 338.44, 358.19000000000005, 372.86]",small
000000108503.jpg,108503,42,surfboard,"[363.8, 339.2, 405.34000000000003, 378.0]",small
000000108503.jpg,108503,1,person,"[589.47, 210.64, 594.52, 215.51]",small
000000108503.jpg,108503,1,person,"[513.25, 223.61, 516.32, 230.72000000000003]",small
000000108503.jpg,108503,1,person,"[623.44, 215.84, 626.22, 223.37]",small
000000108503.jpg,108503,1,person,"[583.34, 207.82, 586.12, 217.1]",small
000000108503.jpg,108503,1,person,"[569.03, 228.66, 571.91, 234.25]",small
000000108503.jpg,108503,1,person,"[613.48, 217.24, 620.35, 223.70000000000002]",small
000000108503.jpg,108503,1,person,"[561.62, 230.55, 564.21, 236.24]",small
000000108503.jpg,108503,1,person,"[170.62, 256.44, 174.72, 260.21999999999997]",small
000000108503.jpg,108503,1,person,"[76.7, 240.81, 83.61, 258.56]",small
000000108503.jpg,108503,1,person,"[86.1, 259.64, 90.55999999999999, 265.90999999999997]",small
000000111086.jpg,111086,3,car,"[447.04, 207.37, 500.0, 312.64]",medium
000000111086.jpg,111086,3,car,"[299.68, 206.97, 455.57, 310.65]",large
000000111086.jpg,111086,3,car,"[325.81, 139.58, 456.98, 212.46]",medium
000000111086.jpg,111086,3,car,"[211.2, 224.03, 299.14, 283.58]",medium
000000111086.jpg,111086,3,car,"[227.09, 161.61, 330.01, 219.88000000000002]",medium
000000111086.jpg,111086,3,car,"[164.6, 227.33, 224.25, 282.45]",medium
000000111086.jpg,111086,3,car,"[187.59, 178.25, 247.98000000000002, 226.4]",medium
000000111086.jpg,111086,3,car,"[122.93, 240.53, 171.07, 284.11]",medium
000000111086.jpg,111086,3,car,"[151.01, 192.41, 188.76, 224.88]",small
000000111086.jpg,111086,3,car,"[97.93, 249.62, 129.16, 283.88]",small
000000111086.jpg,111086,9,boat,"[0.0, 1.52, 500.0, 215.62]",large
000000111086.jpg,111086,1,person,"[104.45, 226.23, 120.51, 243.47]",small
000000111086.jpg,111086,3,car,"[126.86, 201.0, 156.21, 232.27]",small
000000111086.jpg,111086,1,person,"[400.36, 92.29, 451.21000000000004, 138.25]",small
000000111086.jpg,111086,1,person,"[340.04, 250.24, 369.29, 273.91]",small
000000111086.jpg,111086,3,car,"[72.61, 253.53, 98.56, 284.09]",small
000000111086.jpg,111086,1,person,"[436.99, 88.17, 464.77, 122.76]",small
000000117492.jpg,117492,88,teddy bear,"[182.09, 279.67, 235.38, 364.42]",medium
000000117492.jpg,117492,88,teddy bear,"[438.72, 199.84, 459.15000000000003, 229.4]",small
000000117492.jpg,117492,88,teddy bear,"[415.13, 228.56, 450.68, 253.09]",small
000000117492.jpg,117492,88,teddy bear,"[502.64, 221.98, 529.76, 253.82999999999998]",small
000000117492.jpg,117492,1,person,"[38.56, 227.01, 237.14000000000001, 423.65999999999997]",large
000000117492.jpg,117492,1,person,"[186.59, 197.84, 298.15999999999997, 420.01]",large
000000117492.jpg,117492,1,person,"[1.62, 170.85, 58.26, 259.81]",medium
000000117492.jpg,117492,1,person,"[283.68, 137.44, 343.24, 310.26]",medium
000000117492.jpg,117492,1,person,"[331.34, 170.06, 366.46, 281.42]",medium
000000117492.jpg,117492,1,person,"[441.53, 171.09, 474.59999999999997, 284.01]",medium
000000117492.jpg,117492,1,person,"[414.91, 217.07, 442.31, 300.66999999999996]",medium
000000117492.jpg,117492,1,person,"[34.62, 198.8, 101.94999999999999, 320.95000000000005]",medium
000000117492.jpg,117492,1,person,"[225.11, 157.85, 298.17, 342.34000000000003]",medium
000000117492.jpg,117492,1,person,"[375.18, 130.98, 424.11, 292.41999999999996]",medium
000000117492.jpg,117492,28,umbrella,"[370.24, 143.1, 468.34000000000003, 168.2]",medium
000000117492.jpg,117492,88,teddy bear,"[364.65, 209.32, 377.21999999999997, 234.2]",small
000000117492.jpg,117492,88,teddy bear,"[222.46, 283.35, 290.37, 368.48]",medium
000000117492.jpg,117492,1,person,"[351.56, 151.14, 377.86, 249.57999999999998]",medium
000000117492.jpg,117492,1,person,"[575.8, 145.46, 636.53, 260.38]",medium
000000117492.jpg,117492,62,chair,"[82.33, 178.52, 94.77, 214.83]",small
000000117492.jpg,117492,62,chair,"[0.0, 201.81, 34.42, 264.87]",small
000000117492.jpg,117492,62,chair,"[214.57, 191.49, 223.32, 230.16000000000003]",small
000000117492.jpg,117492,1,person,"[523.16, 190.02, 548.77, 251.47000000000003]",small
000000120420.jpg,120420,77,cell phone,"[153.17, 188.84, 424.99, 263.26]",large
000000120420.jpg,120420,1,person,"[114.9, 108.56, 545.5, 480.0]",large
000000120420.jpg,120420,1,person,"[468.48, 91.99, 498.08000000000004, 181.28]",medium
000000120420.jpg,120420,1,person,"[430.75, 88.15, 462.68, 183.93]",medium
000000120420.jpg,120420,1,person,"[401.1, 117.26, 429.59000000000003, 180.82]",medium
000000120420.jpg,120420,15,bench,"[36.21, 150.32, 68.03999999999999, 167.51]",small
000000120420.jpg,120420,1,person,"[370.0, 98.06, 390.27, 135.47]",small
000000120420.jpg,120420,1,person,"[355.07, 92.74, 372.27, 121.56]",small
000000120420.jpg,120420,1,person,"[13.28, 99.02, 20.689999999999998, 119.53999999999999]",small
000000120420.jpg,120420,1,person,"[339.7, 100.3, 353.47999999999996, 111.25]",small
000000120420.jpg,120420,16,bird,"[26.97, 168.72, 35.5, 179.66]",small
000000120420.jpg,120420,16,bird,"[8.52, 168.41, 18.689999999999998, 175.87]",small
000000120420.jpg,120420,28,umbrella,"[393.22, 87.27, 434.78000000000003, 120.35]",small
000000120420.jpg,120420,1,person,"[30.7, 114.9, 62.900000000000006, 168.97]",small
000000120420.jpg,120420,1,person,"[388.25, 98.22, 408.52, 157.25]",small
000000120420.jpg,120420,16,bird,"[206.78, 163.53, 215.21, 169.29]",small
000000120420.jpg,120420,16,bird,"[201.43, 158.8, 208.6, 165.97]",small
000000120420.jpg,120420,16,bird,"[39.29, 177.83, 54.879999999999995, 185.28]",small
000000120420.jpg,120420,16,bird,"[3.96, 176.42, 10.93, 184.67]",small
000000120420.jpg,120420,16,bird,"[193.14, 165.55, 203.14999999999998, 172.65]",small
000000120420.jpg,120420,16,bird,"[224.16, 163.88, 231.47, 169.47]",small
000000120420.jpg,120420,16,bird,"[190.91, 155.24, 196.6, 162.21]",small
000000120420.jpg,120420,16,bird,"[36.94, 176.54, 45.8, 183.63]",small
000000120420.jpg,120420,16,bird,"[66.56, 172.45, 68.9, 176.06]",small
000000120420.jpg,120420,16,bird,"[231.21, 156.22, 237.91, 164.27]",small
000000120420.jpg,120420,16,bird,"[219.71, 159.14, 227.19, 164.89999999999998]",small
000000124798.jpg,124798,3,car,"[41.36, 299.01, 137.45999999999998, 369.93]",medium
000000124798.jpg,124798,3,car,"[574.77, 311.69, 640.0, 424.0]",medium
000000124798.jpg,124798,3,car,"[0.0, 293.68, 58.12, 375.64]",medium
000000124798.jpg,124798,3,car,"[546.99, 313.23, 593.32, 346.48]",medium
000000124798.jpg,124798,3,car,"[496.03, 314.05, 536.2099999999999, 340.96000000000004]",small
000000124798.jpg,124798,6,bus,"[170.82, 238.56, 408.39, 364.03]",large
000000124798.jpg,124798,8,truck,"[408.67, 299.31, 476.41, 353.63]",medium
000000124798.jpg,124798,1,person,"[244.82, 267.85, 271.05, 294.99]",small
000000124798.jpg,124798,3,car,"[472.8, 313.48, 499.79, 338.63]",small
000000124798.jpg,124798,3,car,"[530.88, 314.0, 551.61, 333.45]",small
000000124798.jpg,124798,3,car,"[591.86, 315.52, 611.97, 336.84]",small
000000124798.jpg,124798,28,umbrella,"[2.88, 269.87, 66.21, 290.02]",small
000000124798.jpg,124798,28,umbrella,"[99.65, 276.6, 143.14000000000001, 292.87]",small
000000124798.jpg,124798,28,umbrella,"[125.83, 278.87, 157.8, 293.25]",small
000000124798.jpg,124798,28,umbrella,"[148.9, 279.88, 176.09, 293.93]",small
000000124798.jpg,124798,28,umbrella,"[47.81, 271.98, 88.03, 301.59000000000003]",small
000000125572.jpg,125572,2,bicycle,"[366.1, 359.97, 461.69000000000005, 424.0]",medium
000000125572.jpg,125572,6,bus,"[47.02, 313.77, 126.66, 354.07]",medium
000000125572.jpg,125572,1,person,"[305.46, 335.83, 316.32, 362.07]",small
000000125572.jpg,125572,1,person,"[248.7, 335.28, 256.06, 362.09]",small
000000125572.jpg,125572,1,person,"[237.5, 336.79, 244.03, 361.39000000000004]",small
000000125572.jpg,125572,1,person,"[393.56, 315.76, 435.45, 418.31]",medium
000000125572.jpg,125572,1,person,"[448.95, 336.08, 459.11, 348.24]",small
000000125572.jpg,125572,1,person,"[150.29, 336.74, 157.56, 355.99]",small
000000125572.jpg,125572,1,person,"[183.64, 341.12, 192.36999999999998, 356.21]",small
000000125572.jpg,125572,85,clock,"[70.7, 110.55, 99.64, 137.62]",small
000000125572.jpg,125572,85,clock,"[45.75, 112.19, 55.03, 136.44]",small
000000125572.jpg,125572,8,truck,"[559.66, 305.23, 639.86, 361.15000000000003]",medium
000000125572.jpg,125572,8,truck,"[534.45, 319.16, 572.37, 357.08000000000004]",small
000000125572.jpg,125572,10,traffic light,"[157.73, 289.08, 166.6, 320.36]",small
000000125572.jpg,125572,10,traffic light,"[304.56, 311.69, 317.57, 326.36]",small
000000125572.jpg,125572,1,person,"[127.0, 333.19, 135.77, 367.82]",small
000000125572.jpg,125572,1,person,"[85.82, 336.23, 102.72999999999999, 369.5]",small
000000125572.jpg,125572,6,bus,"[16.42, 320.48, 48.32, 352.03000000000003]",small
000000125572.jpg,125572,10,traffic light,"[318.03, 315.94, 323.0, 324.89]",small
000000125572.jpg,125572,10,traffic light,"[212.64, 312.06, 224.30999999999997, 325.5]",small
000000125572.jpg,125572,1,person,"[253.52, 335.38, 261.23, 361.26]",small
000000125572.jpg,125572,1,person,"[132.19, 335.82, 151.96, 368.0]",small
000000125572.jpg,125572,4,motorcycle,"[490.51, 342.49, 507.59999999999997, 360.51]",small
000000125572.jpg,125572,31,handbag,"[428.85, 364.21, 457.23, 382.21]",small
000000125572.jpg,125572,1,person,"[441.44, 338.52, 447.34, 357.96]",small
000000125572.jpg,125572,27,backpack,"[308.11, 340.01, 315.35, 351.46]",small
000000125572.jpg,125572,1,person,"[277.72, 335.56, 285.28000000000003, 363.3]",small
000000125572.jpg,125572,4,motorcycle,"[219.79, 346.66, 235.16, 357.35]",small
000000128699.jpg,128699,1,person,"[123.66, 49.67, 265.23, 212.58999999999997]",large
000000128699.jpg,128699,1,person,"[19.59, 394.02, 56.760000000000005, 443.46]",small
000000128699.jpg,128699,1,person,"[137.47, 346.27, 180.06, 385.63]",small
000000128699.jpg,128699,1,person,"[224.01, 315.94, 264.34, 347.56]",small
000000128699.jpg,128699,1,person,"[192.26, 316.48, 233.85999999999999, 364.07000000000005]",small
000000128699.jpg,128699,41,skateboard,"[112.4, 198.42, 187.07, 235.63]",medium
000000128699.jpg,128699,1,person,"[0.0, 406.52, 33.64, 461.66999999999996]",medium
000000128699.jpg,128699,1,person,"[122.53, 346.84, 143.73, 390.48999999999995]",small
000000128699.jpg,128699,1,person,"[329.01, 262.55, 348.0, 331.87]",small
000000128699.jpg,128699,1,person,"[254.21, 294.91, 301.41, 332.39000000000004]",small
000000128699.jpg,128699,1,person,"[243.44, 299.56, 272.0, 338.76]",small
000000128699.jpg,128699,1,person,"[212.73, 314.76, 235.79, 339.0]",small
000000128699.jpg,128699,1,person,"[105.08, 366.54, 129.74, 400.3]",small
000000129416.jpg,129416,21,cow,"[29.11, 211.56, 53.46, 246.64]",small
000000129416.jpg,129416,21,cow,"[141.66, 212.92, 189.03, 244.23999999999998]",small
000000129416.jpg,129416,21,cow,"[196.45, 224.99, 219.73, 250.69]",small
000000129416.jpg,129416,21,cow,"[409.13, 218.58, 471.40999999999997, 257.91]",medium
000000129416.jpg,129416,21,cow,"[56.88, 214.01, 73.80000000000001, 237.64999999999998]",small
000000129416.jpg,129416,21,cow,"[174.81, 230.98, 200.6, 253.14999999999998]",small
000000129416.jpg,129416,21,cow,"[82.95, 214.4, 102.37, 252.11]",small
000000129416.jpg,129416,21,cow,"[269.51, 216.29, 302.2, 233.82999999999998]",small
000000129416.jpg,129416,21,cow,"[262.25, 219.51, 307.3, 253.82]",small
000000130386.jpg,130386,2,bicycle,"[270.68, 455.59, 296.51, 497.64]",small
000000130386.jpg,130386,3,car,"[171.7, 436.86, 226.37, 468.41]",medium
000000130386.jpg,130386,1,person,"[28.46, 435.0, 36.32, 460.53]",small
000000130386.jpg,130386,1,person,"[34.4, 438.45, 41.75, 461.32]",small
000000130386.jpg,130386,15,bench,"[52.92, 457.88, 70.12, 477.07]",small
000000130386.jpg,130386,1,person,"[46.51, 462.22, 82.64, 500.0]",small
000000130386.jpg,130386,1,person,"[75.67, 441.76, 85.13, 481.28999999999996]",small
000000130386.jpg,130386,1,person,"[216.75, 425.75, 225.43, 442.99]",small
000000130386.jpg,130386,1,person,"[190.79, 428.55, 194.81, 436.54]",small
000000130386.jpg,130386,2,bicycle,"[263.37, 458.27, 285.57, 497.24]",small
000000130386.jpg,130386,15,bench,"[113.52, 473.08, 158.93, 500.0]",small
000000130386.jpg,130386,2,bicycle,"[339.93, 461.73, 368.47, 500.0]",small
000000132587.jpg,132587,44,bottle,"[286.16, 199.35, 321.74, 286.19]",medium
000000132587.jpg,132587,1,person,"[14.35, 16.7, 312.33000000000004, 405.01]",large
000000132587.jpg,132587,1,person,"[502.59, 0.0, 544.6899999999999, 70.54]",medium
000000132587.jpg,132587,1,person,"[312.29, 0.4, 367.81, 84.64]",medium
000000132587.jpg,132587,1,person,"[0.0, 127.06, 16.45, 157.12]",small
000000132587.jpg,132587,16,bird,"[0.0, 73.49, 13.01, 88.02]",small
000000132587.jpg,132587,1,person,"[246.4, 0.0, 288.02, 45.85]",medium
000000132587.jpg,132587,15,bench,"[263.83, 134.49, 640.0, 424.0]",large
000000132587.jpg,132587,44,bottle,"[167.08, 278.44, 180.33, 295.94]",small
000000132587.jpg,132587,1,person,"[232.59, 0.46, 265.44, 35.53]",small
000000133233.jpg,133233,9,boat,"[250.08, 237.88, 326.27, 276.24]",medium
000000133233.jpg,133233,9,boat,"[220.84, 227.84, 244.76, 249.07]",small
000000133233.jpg,133233,9,boat,"[438.7, 231.48, 479.57, 242.35]",small
